Impact_ID,Incident_ID,Impact_Type,Downtime_Hours,Records_Compromised,Compliance_Breach, Estimated_Cost_USD 
38680,43867,Financial,51.81,608472,TRUE," $4,28,256.72 "
38681,23988,Financial,88.58,407997,FALSE," $6,26,783.67 "
38682,22054,System Downtime,1.44,447540,FALSE," $29,99,027.24 "
38683,1707,Reputational,201.33,378048,FALSE," $5,24,014.45 "
38684,4760,Reputational,235.59,698456,TRUE," $35,96,480.72 "
38685,18117,Financial,116.65,852084,FALSE," $40,93,283.15 "
38686,8816,System Downtime,8.59,559950,FALSE," $17,49,643.22 "
38687,3571,Data Loss,219.83,485958,TRUE," $17,27,109.64 "
38688,7626,Reputational,87.82,687753,FALSE," $37,22,740.06 "
38689,44315,Data Loss,126.75,801902,FALSE," $49,05,788.80 "
38690,26650,Data Loss,164.52,938541,FALSE," $59,68,176.47 "
38691,12544,System Downtime,201.79,587484,TRUE," $39,07,576.06 "
38692,4425,Financial,196.15,214697,FALSE," $10,18,901.16 "
38693,39023,System Downtime,40.74,141542,FALSE," $7,22,124.55 "
38694,32331,Reputational,168.79,329012,TRUE," $8,57,176.36 "
38695,14625,Data Loss,84.45,885292,FALSE," $38,34,851.74 "
38696,7893,Data Loss,210.33,239734,FALSE," $16,31,468.94 "
38697,3723,Data Loss,208.12,311970,TRUE," $10,56,019.76 "
38698,29540,System Downtime,234.21,164302,FALSE," $3,98,137.46 "
38699,40389,Reputational,176.36,65403,TRUE," $1,85,030.62 "
38700,9228,System Downtime,39.01,989996,TRUE," $67,65,251.25 "
38701,20749,Reputational,9.01,844726,FALSE," $34,60,291.26 "
38702,36923,System Downtime,221.05,757320,TRUE," $40,32,153.21 "
38703,33883,Reputational,97.34,829754,TRUE," $56,54,172.38 "
38704,40519,Data Loss,232.88,793961,FALSE," $58,73,667.92 "
38705,41,Reputational,30.11,77091,TRUE," $1,65,806.38 "
38706,13710,Financial,209.53,914759,FALSE," $45,43,067.07 "
38707,34424,Financial,198.3,162578,FALSE," $10,42,140.83 "
38708,7596,Reputational,44.45,482924,FALSE," $8,58,985.03 "
38709,15390,Financial,159.92,102040,FALSE," $2,10,916.95 "
38710,10176,Reputational,52.78,422139,FALSE," $10,73,650.09 "
38711,41666,Financial,179.19,746940,FALSE," $28,80,607.98 "
38712,9346,Reputational,181.98,251021,FALSE," $13,65,891.81 "
38713,38991,System Downtime,24.29,94512,TRUE," $6,70,180.62 "
38714,13699,System Downtime,3.06,432610,FALSE," $20,23,363.79 "
38715,33956,Reputational,109.11,127273,FALSE," $8,19,112.97 "
38716,47330,Reputational,119.05,31584,FALSE," $1,88,993.45 "
38717,9845,System Downtime,96.44,842357,FALSE," $22,23,490.37 "
38718,6759,Reputational,176.88,866348,FALSE," $7,26,230.44 "
38719,41979,Reputational,85.9,835304,TRUE," $55,15,884.12 "
38720,37501,Reputational,188.31,71325,FALSE," $3,96,955.26 "
38721,32475,Data Loss,55.39,486413,FALSE," $16,27,423.39 "
38722,28136,Data Loss,78.77,555862,TRUE," $42,23,605.19 "
38723,23829,Financial,45.3,56367,TRUE," $97,294.42 "
38724,42741,Data Loss,18.32,531197,FALSE," $30,80,715.34 "
38725,3727,Financial,86.26,586927,FALSE," $25,48,021.30 "
38726,49016,Data Loss,192.94,549296,FALSE," $19,93,326.31 "
38727,22521,Data Loss,180.84,183715,TRUE," $5,09,464.31 "
38728,31442,System Downtime,130.9,923629,FALSE," $28,09,544.72 "
38729,48336,Financial,66.06,167348,FALSE," $9,84,756.75 "
38730,39540,System Downtime,170.33,330335,FALSE," $17,76,443.55 "
38731,34481,System Downtime,235.86,620443,FALSE," $44,50,909.77 "
38732,23451,Reputational,165.95,692251,FALSE," $10,25,893.02 "
38733,20154,Reputational,239.8,231884,TRUE," $14,69,737.79 "
38734,9594,Financial,90.8,260173,FALSE," $6,33,679.32 "
38735,25533,Data Loss,83.66,561375,FALSE," $32,78,021.92 "
38736,22488,Data Loss,227.63,447705,FALSE," $20,92,013.57 "
38737,31158,Financial,168.11,14804,FALSE," $1,00,825.18 "
38738,9350,Reputational,231.05,169858,FALSE," $5,17,782.04 "
38739,26212,Financial,44.77,4572,FALSE," $51,313.10 "
38740,6463,System Downtime,111.98,37899,TRUE," $3,25,796.91 "
38741,33287,System Downtime,16.41,555564,FALSE," $3,99,389.48 "
38742,13506,Financial,57.87,78668,TRUE," $5,89,746.07 "
38743,18047,Reputational,239.14,132530,FALSE," $7,08,774.64 "
38744,27468,Financial,86.68,226492,FALSE," $2,06,356.25 "
38745,4940,Data Loss,164.7,156583,FALSE," $3,80,233.99 "
38746,7508,Reputational,113.5,348966,FALSE," $2,60,573.97 "
38747,40055,System Downtime,121.29,68846,TRUE," $2,85,219.59 "
38748,37708,Reputational,127.24,151246,FALSE," $4,55,586.71 "
38749,37033,Financial,54.21,422353,TRUE," $20,62,635.83 "
38750,32740,Reputational,203.47,448126,TRUE," $20,03,725.80 "
38751,22085,System Downtime,187.22,543566,FALSE," $25,39,149.38 "
38752,32078,Reputational,143.46,121455,TRUE," $4,40,192.15 "
38753,44982,Financial,133.56,975401,FALSE," $30,44,413.33 "
38754,29680,Reputational,146.37,186302,FALSE," $11,87,993.80 "
38755,19009,Financial,9.49,276590,FALSE," $1,88,399.81 "
38756,12146,Reputational,218.58,135272,FALSE," $6,92,138.33 "
38757,38139,Data Loss,222.05,723109,FALSE," $11,50,755.53 "
38758,26546,Financial,5.75,798145,FALSE," $39,35,732.49 "
38759,25678,Reputational,203.59,92239,TRUE," $4,69,553.53 "
38760,15631,Financial,52.11,316055,FALSE," $4,95,685.98 "
38761,17193,Data Loss,167.26,574248,FALSE," $32,28,852.10 "
38762,9969,Financial,103.68,613990,FALSE," $13,51,664.65 "
38763,6199,Financial,220.72,874643,FALSE," $42,93,637.38 "
38764,1377,Financial,96.55,212853,TRUE," $9,34,049.10 "
38765,14615,Financial,167.52,508644,FALSE," $36,83,469.30 "
38766,47985,Financial,128.46,168290,FALSE," $7,52,588.33 "
38767,24292,Reputational,159.97,188207,FALSE," $11,23,313.07 "
38768,34144,System Downtime,207.7,200476,FALSE," $12,87,890.47 "
38769,36415,Reputational,1.38,436082,FALSE," $30,88,872.82 "
38770,49869,Financial,9.19,306658,FALSE," $12,68,839.27 "
38771,49867,System Downtime,65.43,987503,TRUE," $17,89,792.92 "
38772,19253,Data Loss,22.37,145486,TRUE," $47,886.84 "
38773,11060,Data Loss,30.08,606195,FALSE," $34,13,574.33 "
38774,24886,Financial,64.57,779094,FALSE," $43,97,409.95 "
38775,2804,System Downtime,234.55,433797,FALSE," $34,49,072.16 "
38776,44240,Reputational,102.09,119625,FALSE," $6,93,835.88 "
38777,17283,Data Loss,149.1,639298,FALSE," $29,79,915.59 "
38778,15189,Data Loss,185.28,990255,FALSE," $20,71,432.52 "
38779,21659,Data Loss,30.53,130507,FALSE," $2,35,237.84 "
38780,29294,Data Loss,161.83,683312,FALSE," $9,04,940.87 "
38781,38890,Financial,144.5,764641,TRUE," $9,45,444.60 "
38782,18869,Data Loss,168.36,341757,FALSE," $22,99,343.55 "
38783,22160,Data Loss,10.42,575247,FALSE," $10,53,718.28 "
38784,29427,Data Loss,187.77,351059,FALSE," $10,94,086.36 "
38785,21488,Data Loss,229.35,321249,FALSE," $27,66,975.33 "
38786,21484,Data Loss,4.15,595381,FALSE," $44,66,281.71 "
38787,36270,System Downtime,191.6,438582,FALSE," $8,55,396.79 "
38788,10640,Financial,16.82,420865,FALSE," $13,36,162.07 "
38789,15060,Financial,186.66,161945,TRUE," $12,71,928.54 "
38790,4359,Data Loss,163.32,233988,FALSE," $6,25,523.37 "
38791,3741,Financial,228.83,352150,TRUE," $13,96,101.90 "
38792,19135,Financial,232.25,119148,FALSE," $7,61,954.09 "
38793,31664,Financial,28.77,858603,FALSE," $23,61,366.98 "
38794,31765,Reputational,81.24,552926,TRUE," $8,97,662.93 "
38795,38083,Financial,148.78,351132,FALSE," $6,93,946.12 "
38796,46713,System Downtime,140.08,856264,FALSE," $23,85,951.01 "
38797,11907,Data Loss,10.18,167266,TRUE," $12,13,468.82 "
38798,38737,System Downtime,180.99,755576,FALSE," $31,87,885.35 "
38799,4048,Financial,88.17,268266,FALSE," $11,31,019.93 "
38800,3138,Reputational,169.66,346706,TRUE," $19,66,750.26 "
38801,20104,System Downtime,196.59,896473,TRUE," $12,67,632.56 "
38802,23649,Reputational,207.45,684485,TRUE," $14,29,309.51 "
38803,9422,Financial,225.32,483620,FALSE," $6,44,323.58 "
38804,28984,Financial,97.36,398572,TRUE," $12,57,767.27 "
38805,13285,Reputational,70.83,288453,FALSE," $9,86,661.07 "
38806,13032,Data Loss,223.05,992366,FALSE," $28,87,109.05 "
38807,14352,Financial,92.01,496290,TRUE," $19,10,348.06 "
38808,4570,Data Loss,217.8,158609,TRUE," $10,64,897.96 "
38809,28767,Data Loss,24.1,1248,FALSE," $14,907.58 "
38810,43401,System Downtime,230.92,122767,FALSE," $12,09,258.46 "
38811,33423,Data Loss,162.12,399932,FALSE," $25,11,181.84 "
38812,23158,System Downtime,72.21,80325,TRUE," $4,65,508.61 "
38813,35891,System Downtime,194.68,608206,TRUE," $39,50,274.37 "
38814,46588,Reputational,19.28,702136,TRUE," $16,23,613.14 "
38815,33977,System Downtime,228.42,10574,FALSE," $1,47,150.28 "
38816,18565,Data Loss,120.31,546090,FALSE," $27,48,959.22 "
38817,3032,System Downtime,47.95,832579,FALSE," $6,22,954.95 "
38818,3139,Reputational,47.52,217912,TRUE," $2,09,183.40 "
38819,42388,System Downtime,224.59,382443,FALSE," $16,32,653.81 "
38820,25676,Data Loss,220.15,119314,FALSE," $10,22,480.15 "
38821,38741,Reputational,189,278397,FALSE," $11,33,835.80 "
38822,44426,Reputational,26.12,785440,FALSE," $28,02,300.61 "
38823,32588,Data Loss,50.94,466908,TRUE," $1,76,956.65 "
38824,13572,Reputational,215.44,512361,FALSE," $7,25,064.15 "
38825,16463,Data Loss,134.69,445805,FALSE," $9,58,093.11 "
38826,1224,Financial,47.33,856260,FALSE," $2,71,958.66 "
38827,9747,Financial,23.23,14700,TRUE," $82,098.75 "
38828,37711,System Downtime,27.68,711891,FALSE," $17,13,610.79 "
38829,2818,System Downtime,238.52,410629,FALSE," $10,07,386.84 "
38830,25058,System Downtime,66.69,76113,FALSE," $2,05,297.38 "
38831,19284,Data Loss,64.84,484636,FALSE," $13,01,157.37 "
38832,29923,Reputational,164.64,839480,FALSE," $16,45,348.89 "
38833,33868,Data Loss,123.52,285228,FALSE," $18,46,995.76 "
38834,36882,System Downtime,43.85,30631,FALSE," $1,99,010.93 "
38835,19414,Reputational,16.64,684100,FALSE," $8,10,109.58 "
38836,12106,Financial,192.05,288964,FALSE," $23,55,946.69 "
38837,31839,Data Loss,238.55,926235,FALSE," $53,75,556.03 "
38838,32613,Data Loss,69.04,3165,TRUE," $1,12,836.93 "
38839,22140,Reputational,66.89,827457,FALSE," $24,46,490.11 "
38840,14212,Data Loss,50.72,812337,FALSE," $37,59,370.37 "
38841,29276,Financial,207.64,32240,FALSE," $1,42,151.18 "
38842,6703,Reputational,96.29,155882,FALSE," $10,22,649.61 "
38843,35800,Reputational,222.74,55807,FALSE," $5,37,138.58 "
38844,40747,Reputational,174.65,375648,TRUE," $12,42,581.32 "
38845,1193,System Downtime,195.5,840144,TRUE," $43,61,581.96 "
38846,25270,Data Loss,51.06,933447,FALSE," $21,26,946.27 "
38847,44045,System Downtime,32.9,662305,FALSE," $28,20,862.86 "
38848,9840,Data Loss,82.65,24914,FALSE," $1,89,648.94 "
38849,43114,Data Loss,108.31,289227,FALSE," $5,73,981.83 "
38850,46685,Financial,49.13,976533,FALSE," $10,70,678.06 "
38851,19010,Reputational,126.11,121688,FALSE," $10,02,992.75 "
38852,49374,Data Loss,98.88,534526,FALSE," $11,03,835.89 "
38853,22806,Data Loss,151.94,11465,TRUE," $2,31,346.65 "
38854,28529,Data Loss,89.52,939354,FALSE," $58,96,939.52 "
38855,49956,Financial,70.73,956308,FALSE," $30,03,490.45 "
38856,24612,Data Loss,139.37,740375,FALSE," $18,66,602.29 "
38857,2418,Reputational,113.45,31046,TRUE," $3,70,871.78 "
38858,39094,System Downtime,204.65,486572,FALSE," $20,05,771.43 "
38859,28613,Financial,41.64,921306,FALSE," $3,49,174.08 "
38860,15296,Reputational,83.36,455134,FALSE," $8,23,627.12 "
38861,17973,Financial,223.44,617895,FALSE," $30,91,764.59 "
38862,33024,Data Loss,148.83,65838,TRUE," $53,806.13 "
38863,37676,System Downtime,186,219533,FALSE," $1,71,551.63 "
38864,49786,System Downtime,88.89,644719,FALSE," $34,90,602.74 "
38865,43233,Financial,140.86,671828,TRUE," $33,09,995.25 "
38866,760,Financial,207.81,805085,FALSE," $40,06,604.48 "
38867,8125,Reputational,155.64,412574,TRUE," $25,67,522.78 "
38868,49107,Reputational,122.22,220348,TRUE," $10,18,339.86 "
38869,13152,System Downtime,197.22,340129,FALSE," $14,19,347.89 "
38870,46938,Data Loss,61.28,486880,FALSE," $33,12,782.45 "
38871,1307,Data Loss,186.72,431378,FALSE," $12,42,963.49 "
38872,38835,Data Loss,54.69,607314,TRUE," $32,79,183.64 "
38873,10802,Reputational,176.45,701580,FALSE," $30,46,958.42 "
38874,47132,Data Loss,168.13,410788,FALSE," $7,22,293.72 "
38875,31206,Reputational,87.6,565618,TRUE," $33,16,184.40 "
38876,38692,Financial,31.88,378650,FALSE," $12,20,595.11 "
38877,12920,System Downtime,149.07,259718,FALSE," $11,21,068.14 "
38878,5546,System Downtime,231.04,218498,TRUE," $17,07,203.71 "
38879,8706,Financial,38.03,239129,FALSE," $7,47,434.14 "
38880,49128,Data Loss,159.08,194995,TRUE," $13,02,218.28 "
38881,9011,Reputational,198.68,185755,TRUE," $11,17,216.86 "
38882,18531,Financial,142,254105,FALSE," $16,22,122.69 "
38883,42629,Reputational,75.81,531639,FALSE," $34,32,122.71 "
38884,28925,System Downtime,200.74,154292,FALSE," $11,01,330.46 "
38885,18303,Data Loss,115.79,83620,FALSE," $4,82,458.98 "
38886,31940,Reputational,36.41,616014,FALSE," $11,43,576.00 "
38887,38860,Data Loss,30.82,35143,TRUE," $1,99,251.21 "
38888,45094,Data Loss,188.87,471401,FALSE," $29,68,111.39 "
38889,45217,Financial,15.14,778653,TRUE," $46,36,514.80 "
38890,19450,Financial,66.96,660032,FALSE," $5,35,754.62 "
38891,28751,Financial,111.8,486698,TRUE," $19,53,090.85 "
38892,1552,Financial,93.42,534856,FALSE," $31,10,828.91 "
38893,41802,Financial,155.78,647559,FALSE," $39,44,686.30 "
38894,49742,Reputational,176.89,212667,TRUE," $17,98,511.57 "
38895,43101,Reputational,136.83,879093,FALSE," $25,62,083.81 "
38896,47834,Financial,168.81,366732,FALSE," $4,61,170.91 "
38897,40694,Reputational,47.92,228827,FALSE," $16,05,674.66 "
38898,7929,Reputational,237.1,171359,FALSE," $15,90,316.98 "
38899,6928,Reputational,156.1,778363,FALSE," $4,93,384.51 "
38900,16082,System Downtime,60.93,341020,TRUE," $18,27,630.84 "
38901,7858,System Downtime,138.35,119667,FALSE," $2,65,609.27 "
38902,9186,Financial,178.91,419352,FALSE," $25,22,410.06 "
38903,27934,Data Loss,44.85,891474,TRUE," $18,05,151.23 "
38904,814,Financial,205.34,847881,FALSE," $33,83,809.52 "
38905,19547,Data Loss,190.73,7638,FALSE," $2,03,801.84 "
38906,15176,Data Loss,152.51,605197,TRUE," $44,86,307.07 "
38907,25109,System Downtime,134.29,931842,FALSE," $40,69,916.77 "
38908,43285,Financial,123.24,871166,TRUE," $49,17,714.04 "
38909,47812,System Downtime,5.57,297403,TRUE," $19,39,166.26 "
38910,33305,System Downtime,150.04,823831,FALSE," $43,75,636.04 "
38911,30923,Financial,159,298072,FALSE," $17,25,750.21 "
38912,36223,Data Loss,211.28,461013,FALSE," $25,93,291.09 "
38913,42063,System Downtime,167.6,357810,FALSE," $16,51,218.07 "
38914,38355,Data Loss,88.56,20409,TRUE," $1,90,783.45 "
38915,21445,Reputational,181.27,439744,FALSE," $31,21,826.47 "
38916,32700,System Downtime,6.81,509023,FALSE," $17,43,890.38 "
38917,46067,Data Loss,105.32,379146,FALSE," $9,47,987.96 "
38918,27832,Reputational,6.21,921297,FALSE," $42,11,874.17 "
38919,20738,Financial,70.24,804939,FALSE," $24,23,847.40 "
38920,10239,Financial,225.14,374363,TRUE," $27,89,039.47 "
38921,18783,Reputational,45.97,224241,FALSE," $5,90,593.51 "
38922,7224,Financial,95.15,361400,FALSE," $21,98,906.33 "
38923,7724,System Downtime,6.2,755676,FALSE," $39,10,147.06 "
38924,39268,System Downtime,26.09,732886,FALSE," $15,26,397.71 "
38925,21221,Data Loss,119.5,623753,FALSE," $5,11,085.35 "
38926,45899,Financial,232.5,718596,FALSE," $39,44,406.56 "
38927,29907,Data Loss,40.78,150489,TRUE," $7,51,460.50 "
38928,285,Data Loss,193.84,391567,FALSE," $15,98,425.42 "
38929,3138,Data Loss,150.93,330356,TRUE," $24,49,157.06 "
38930,42873,Data Loss,85.53,93212,TRUE," $5,76,852.77 "
38931,32122,System Downtime,2.12,374717,TRUE," $25,23,246.57 "
38932,23940,System Downtime,123.96,12010,FALSE," $2,46,553.30 "
38933,42567,System Downtime,158.67,416667,TRUE," $8,55,809.96 "
38934,23765,System Downtime,156.55,295937,FALSE," $16,26,603.97 "
38935,32407,Reputational,5.19,899350,FALSE," $48,11,741.42 "
38936,44028,Data Loss,15.19,667211,FALSE," $48,29,670.53 "
38937,3156,Financial,33.1,730824,FALSE," $33,70,118.48 "
38938,48441,System Downtime,179.17,227771,FALSE," $10,54,458.43 "
38939,6927,Data Loss,20.54,178720,FALSE," $4,11,736.96 "
38940,34513,Reputational,222.47,98589,TRUE," $3,74,743.24 "
38941,31438,System Downtime,33.15,148721,FALSE," $4,54,591.25 "
38942,33571,System Downtime,201.08,551058,FALSE," $6,60,319.60 "
38943,12487,Data Loss,29.39,9412,TRUE," $35,098.79 "
38944,7322,Reputational,136,607045,FALSE," $21,70,742.76 "
38945,43155,Reputational,104.33,700277,FALSE," $4,03,203.75 "
38946,927,Data Loss,154.17,801122,FALSE," $44,82,321.83 "
38947,35015,System Downtime,178.43,805706,TRUE," $53,02,620.82 "
38948,2153,System Downtime,224.2,211544,FALSE," $3,65,610.07 "
38949,18456,Reputational,230.72,73805,FALSE," $7,54,709.03 "
38950,384,System Downtime,59.86,158452,FALSE," $5,08,715.58 "
38951,38819,Financial,29.15,833793,FALSE," $15,69,377.07 "
38952,47518,Reputational,82.78,906303,FALSE," $21,25,533.62 "
38953,27013,Financial,70.09,778595,FALSE," $53,47,782.07 "
38954,34319,System Downtime,232.99,121045,FALSE," $9,02,271.38 "
38955,8008,Financial,217.26,366562,FALSE," $30,22,238.75 "
38956,8609,Financial,74.74,246029,FALSE," $4,31,778.59 "
38957,20438,Financial,106.3,416619,FALSE," $13,68,802.55 "
38958,35971,Financial,110.62,1117,FALSE," $2,08,434.03 "
38959,39824,Reputational,179.26,630685,FALSE," $33,72,580.86 "
38960,43215,Reputational,119.35,838715,TRUE," $16,46,711.34 "
38961,30902,Financial,108.04,468338,FALSE," $24,13,333.09 "
38962,46744,Financial,77.52,898052,FALSE," $55,78,424.40 "
38963,553,System Downtime,126.1,36392,FALSE," $4,95,683.21 "
38964,19105,Financial,22.44,740250,FALSE," $13,47,421.47 "
38965,19823,Financial,47.08,759432,FALSE," $40,75,780.52 "
38966,20326,Reputational,154.04,237452,FALSE," $11,68,162.78 "
38967,44323,Reputational,89.09,148088,FALSE," $2,95,164.54 "
38968,44513,Financial,14.35,580605,FALSE," $2,03,554.50 "
38969,44589,System Downtime,198.93,772342,FALSE," $41,86,931.66 "
38970,39846,System Downtime,52.34,503310,TRUE," $27,53,994.58 "
38971,5797,Data Loss,84.44,958073,TRUE," $36,28,611.13 "
38972,39476,Data Loss,47.36,201718,FALSE," $10,39,204.90 "
38973,23432,Financial,44.78,684204,FALSE," $45,02,678.23 "
38974,46697,System Downtime,167.52,329060,FALSE," $16,39,730.66 "
38975,29623,System Downtime,77.6,557302,FALSE," $13,04,421.90 "
38976,19420,Data Loss,121.86,566056,FALSE," $36,72,876.66 "
38977,32374,Data Loss,60.21,284126,TRUE," $10,05,649.42 "
38978,6241,Financial,212.83,202141,FALSE," $3,68,607.68 "
38979,17057,Data Loss,22.87,550406,FALSE," $26,69,442.92 "
38980,1269,System Downtime,220.12,892069,FALSE," $64,52,831.87 "
38981,42781,Data Loss,180.22,793504,FALSE," $52,97,803.12 "
38982,5411,Data Loss,37.26,181243,FALSE," $14,10,047.48 "
38983,27031,Reputational,52.71,255709,FALSE," $3,52,734.38 "
38984,24496,Data Loss,184.16,23251,FALSE," $4,68,667.95 "
38985,18930,Data Loss,228.61,298787,FALSE," $5,39,554.94 "
38986,14792,Financial,120.8,230266,FALSE," $7,83,308.43 "
38987,24658,Data Loss,54.56,16933,TRUE," $1,19,377.33 "
38988,36741,System Downtime,54.71,427973,TRUE," $22,50,182.72 "
38989,17685,System Downtime,24.36,937663,FALSE," $19,91,136.79 "
38990,36154,Reputational,113.25,555898,FALSE," $17,90,649.85 "
38991,5400,Reputational,194.79,279136,FALSE," $16,02,928.69 "
38992,41889,System Downtime,119.84,61988,TRUE," $4,70,192.21 "
38993,48285,System Downtime,81.9,887760,FALSE," $65,51,212.84 "
38994,28769,Reputational,5.92,248850,FALSE," $14,98,138.79 "
38995,1156,Reputational,110.67,914068,FALSE," $32,63,847.47 "
38996,43190,Data Loss,75.51,480627,TRUE," $3,73,405.18 "
38997,10857,Data Loss,94.85,34808,FALSE," $3,93,349.04 "
38998,9675,Data Loss,117.15,973948,FALSE," $45,84,698.90 "
38999,37779,System Downtime,90.65,100466,FALSE," $6,13,840.32 "
39000,38961,Reputational,207.81,17929,FALSE," $4,74,496.16 "
39001,31694,Financial,153.18,905802,FALSE," $58,80,363.33 "
39002,11097,Data Loss,96.51,876222,FALSE," $4,87,474.00 "
39003,35586,Reputational,78.96,761629,FALSE," $25,69,584.10 "
39004,13645,System Downtime,169.11,622931,FALSE," $9,62,851.70 "
39005,17990,Reputational,15.63,818309,FALSE," $6,11,027.35 "
39006,14555,System Downtime,19.94,542439,FALSE," $18,10,948.87 "
39007,32775,System Downtime,8.21,833852,FALSE," $58,62,310.84 "
39008,33481,Data Loss,1.22,498336,TRUE," $8,98,793.80 "
39009,8178,Data Loss,107.51,320610,FALSE," $7,23,549.10 "
39010,39364,Reputational,144.77,491219,FALSE," $31,01,963.94 "
39011,16997,Data Loss,105.36,589819,FALSE," $18,51,554.22 "
39012,14021,Data Loss,75.48,836165,FALSE," $35,49,917.72 "
39013,22592,System Downtime,32.59,622811,TRUE," $9,36,228.05 "
39014,7531,System Downtime,18.13,285128,FALSE," $20,67,419.82 "
39015,27310,Financial,161.01,67732,TRUE," $2,98,637.46 "
39016,25932,Reputational,6.12,481719,FALSE," $2,73,853.74 "
39017,25347,Financial,137.41,748563,FALSE," $41,98,190.45 "
39018,15333,Data Loss,217.98,120100,TRUE," $4,18,886.27 "
39019,4052,System Downtime,164.69,587608,FALSE," $22,38,172.86 "
39020,3241,Reputational,67.58,678833,FALSE," $22,09,456.72 "
39021,49895,Financial,163.32,563504,FALSE," $16,23,356.69 "
39022,47449,Data Loss,40.87,861047,FALSE," $34,42,929.95 "
39023,35407,Financial,226.29,705290,FALSE," $52,04,885.87 "
39024,42477,Reputational,110.11,68969,FALSE," $4,83,052.04 "
39025,26263,Data Loss,55.68,355723,FALSE," $19,50,765.98 "
39026,43380,System Downtime,44.58,478711,FALSE," $25,24,963.14 "
39027,20410,System Downtime,32.19,804574,TRUE," $59,83,740.26 "
39028,19036,Reputational,201.47,301222,FALSE," $20,64,890.74 "
39029,33465,Data Loss,226.81,378143,FALSE," $8,93,388.14 "
39030,46781,Financial,155.77,568866,FALSE," $39,40,692.97 "
39031,20403,System Downtime,73.49,519628,FALSE," $37,28,652.29 "
39032,38896,System Downtime,165.39,615934,TRUE," $20,10,963.53 "
39033,43071,Data Loss,11.66,176894,TRUE," $11,84,599.21 "
39034,47500,System Downtime,71.4,200216,FALSE," $10,90,746.07 "
39035,26961,Financial,185.27,610317,TRUE," $46,16,426.13 "
39036,6993,Financial,215.2,775465,TRUE," $27,64,160.39 "
39037,43436,Financial,186.31,104375,TRUE," $8,22,337.15 "
39038,1743,System Downtime,34.25,113061,FALSE," $7,86,651.43 "
39039,22344,Financial,158.96,67428,FALSE," $1,96,573.52 "
39040,16425,System Downtime,198.06,585570,FALSE," $20,03,042.13 "
39041,15994,Reputational,3.78,763446,FALSE," $49,68,417.03 "
39042,40310,Reputational,112.74,399568,FALSE," $25,54,804.78 "
39043,17375,Financial,60.71,42341,TRUE," $1,97,236.39 "
39044,49620,Financial,148.11,718389,FALSE," $20,52,865.84 "
39045,45700,Reputational,238.63,451722,FALSE," $22,84,991.70 "
39046,18008,Financial,7.77,457789,FALSE," $20,62,749.22 "
39047,12131,System Downtime,140.18,447073,FALSE," $7,42,325.01 "
39048,26695,Reputational,57.26,500713,FALSE," $8,61,977.99 "
39049,6382,Financial,133.32,422708,FALSE," $20,41,932.85 "
39050,38605,System Downtime,18.45,303307,FALSE," $18,53,443.68 "
39051,14607,Financial,91.3,563015,FALSE," $17,09,820.40 "
39052,35950,Data Loss,39.14,897479,FALSE," $45,09,520.44 "
39053,47216,Financial,170.23,134463,FALSE," $8,77,766.40 "
39054,45923,Reputational,221.22,160523,FALSE," $12,47,593.12 "
39055,32898,Reputational,198.88,143739,TRUE," $9,55,284.99 "
39056,23414,Reputational,172.56,350493,TRUE," $16,43,038.38 "
39057,35066,System Downtime,11.7,277076,FALSE," $16,56,305.16 "
39058,28400,Data Loss,208.02,347823,TRUE," $9,10,606.16 "
39059,3721,System Downtime,116.21,248813,FALSE," $16,00,320.11 "
39060,20125,Reputational,113.28,245364,FALSE," $4,55,385.97 "
39061,7466,Financial,151.47,965125,FALSE," $38,32,923.14 "
39062,32774,System Downtime,180.51,806776,FALSE," $34,10,786.33 "
39063,23321,Financial,208.91,898872,TRUE," $54,56,847.02 "
39064,17953,Data Loss,38.47,821199,FALSE," $39,42,219.10 "
39065,44358,System Downtime,70.93,293325,FALSE," $5,41,831.18 "
39066,21710,System Downtime,131.71,784174,FALSE," $43,46,196.36 "
39067,20425,Reputational,147.51,87441,FALSE," $1,87,296.66 "
39068,10437,Financial,130.74,663629,FALSE," $36,69,873.74 "
39069,44032,System Downtime,82.89,657759,FALSE," $14,93,046.14 "
39070,43013,System Downtime,185.29,476540,FALSE," $20,05,963.33 "
39071,1178,Data Loss,41.86,145582,FALSE," $5,80,533.26 "
39072,34723,System Downtime,72.96,615083,FALSE," $4,87,705.97 "
39073,19716,Financial,147.98,397377,TRUE," $24,82,255.00 "
39074,2707,Data Loss,209.22,777232,FALSE," $16,02,137.44 "
39075,10312,Financial,152.44,667066,FALSE," $14,25,746.71 "
39076,9089,Reputational,229.54,679284,FALSE," $31,25,732.02 "
39077,42542,Reputational,141.72,765421,FALSE," $30,97,383.81 "
39078,11942,Reputational,56.45,482309,FALSE," $11,54,939.12 "
39079,42747,Reputational,27.02,62104,FALSE," $3,68,407.82 "
39080,13037,Reputational,150.96,115368,FALSE," $4,41,766.33 "
39081,22402,Data Loss,80.07,387416,TRUE," $5,21,145.55 "
39082,4125,Reputational,70.2,336379,FALSE," $11,55,131.50 "
39083,1027,Financial,2.54,636685,FALSE," $10,41,133.30 "
39084,1411,Reputational,212.14,27026,FALSE," $3,42,771.73 "
39085,9437,Financial,59.11,986426,FALSE," $41,49,902.36 "
39086,42174,Financial,102.67,85374,FALSE," $2,38,332.22 "
39087,11054,Data Loss,185.16,50548,FALSE," $4,49,374.90 "
